Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run1/Independent/aut_sl.bttrees
Data File Name:                  Bayestraits/run1/Independent/aut_sl.btdata
Log File Name:                   Bayestraits/run1/Independent/aut_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2015151985
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run1/Independent/aut_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       67
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
742000	-75.827540	1	41.420188	7.077340	0.358795	0.335853	0.274591	0.225409	0.274591	0.225409	
743000	-72.732474	1	1.854741	0.435938	0.093240	0.318911	0.020202	0.479888	0.020195	0.479716	
744000	-72.689097	1	21.886850	9.523557	0.007680	0.239856	0.000136	0.499864	0.000136	0.499864	
745000	-72.642783	1	5.788438	2.273079	0.277826	0.141835	0.478555	0.021445	0.478555	0.021445	
746000	-78.317827	1	1.976459	0.787754	0.905425	0.398169	0.266868	0.233067	0.266938	0.233128	
747000	-72.752382	1	19.117093	8.172774	0.289950	0.186507	0.438716	0.061284	0.438716	0.061284	
748000	-70.187344	1	0.339394	0.136234	0.268740	0.408629	0.234263	0.425530	0.120792	0.219414	
749000	-72.853852	1	29.100591	10.343401	0.313303	0.183092	0.444932	0.055068	0.444932	0.055068	
750000	-72.760350	1	13.620914	4.464687	0.262021	0.108435	0.492352	0.007648	0.492352	0.007648	
751000	-74.576988	1	13.768008	7.392393	0.345434	0.380814	0.239478	0.260522	0.239478	0.260522	
752000	-72.945159	1	24.304694	10.916204	0.218838	0.322542	0.181052	0.318948	0.181052	0.318948	
753000	-73.059422	1	7.673621	3.298787	0.305363	0.326997	0.256982	0.243018	0.256982	0.243018	
754000	-72.752107	1	12.639814	3.682169	0.096267	0.169809	0.187973	0.312027	0.187973	0.312027	
755000	-75.903143	1	3.492047	2.155951	0.428947	0.398614	0.257672	0.242328	0.257672	0.242328	
756000	-79.274387	1	23.034899	5.814207	2.948451	2.250860	0.250000	0.250000	0.250000	0.250000	
757000	-79.865397	1	21.585030	8.992859	12.576672	6.937785	0.250000	0.250000	0.250000	0.250000	
758000	-72.169354	1	29.467969	12.098237	0.134585	0.191066	0.271110	0.228890	0.271110	0.228890	
759000	-69.783524	1	0.477075	0.087449	0.188260	0.112685	0.913545	0.019296	0.065769	0.001389	
760000	-71.929850	1	23.487424	8.014293	0.229601	0.222095	0.355387	0.144613	0.355387	0.144613	
761000	-75.285812	1	7.285487	3.202969	0.014386	0.361450	0.000381	0.499619	0.000381	0.499619	
762000	-72.127057	1	12.320906	5.640679	0.183586	0.144779	0.465955	0.034045	0.465955	0.034045	
763000	-74.423690	1	17.260839	8.376429	0.371060	0.410638	0.236061	0.263939	0.236061	0.263939	
764000	-74.947437	1	2.727369	0.827467	0.599674	0.460942	0.258824	0.241172	0.258828	0.241175	
765000	-72.348812	1	11.080624	3.698212	0.134024	0.071075	0.497942	0.002058	0.497942	0.002058	
766000	-71.831410	1	0.669721	0.204945	0.268624	0.437437	0.188885	0.374823	0.146191	0.290102	
767000	-69.962719	1	0.439148	0.211335	0.015410	0.166893	0.000755	0.487134	0.000792	0.511319	
768000	-73.977081	1	18.519552	10.131083	0.134844	0.317418	0.061331	0.438669	0.061331	0.438669	
769000	-77.544396	1	28.066895	23.381102	0.006371	0.247896	0.000092	0.499908	0.000092	0.499908	
770000	-72.530826	1	16.093264	6.859888	0.042077	0.246171	0.003850	0.496150	0.003850	0.496150	
771000	-72.106732	1	1.918383	0.599254	0.328004	0.251282	0.356830	0.143091	0.356943	0.143136	
772000	-76.432656	1	0.523625	0.189761	14.986093	13.250869	0.287169	0.287169	0.212831	0.212831	
773000	-72.520383	1	1.345585	0.267877	0.296562	0.265299	0.329307	0.177245	0.320788	0.172660	
774000	-73.872662	1	0.316397	0.050209	0.694196	0.714632	0.488278	0.504811	0.003398	0.003513	
775000	-76.093855	1	2.683940	0.529130	0.568901	0.480904	0.253586	0.246411	0.253589	0.246414	
776000	-72.968889	1	17.666190	9.104897	0.135184	0.158719	0.394585	0.105415	0.394585	0.105415	
777000	-71.382279	1	2.478172	0.709616	0.185400	0.169420	0.429193	0.070797	0.429211	0.070800	
778000	-76.582256	1	28.816832	8.743107	0.814498	0.600412	0.251118	0.248882	0.251118	0.248882	
779000	-73.613602	1	23.238011	5.649006	0.340077	0.283107	0.319698	0.180302	0.319698	0.180302	
780000	-77.365189	1	8.075586	1.753026	0.689309	0.648292	0.246918	0.253082	0.246918	0.253082	
781000	-72.068649	1	3.026125	0.879864	0.132740	0.277451	0.081750	0.418248	0.081751	0.418250	
782000	-70.063500	1	0.028143	0.125392	0.430108	0.314376	0.009385	0.005838	0.607093	0.377683	
783000	-72.163924	1	33.556355	10.363838	0.239684	0.136436	0.480453	0.019547	0.480453	0.019547	
784000	-71.027315	1	1.399870	0.424948	0.246988	0.233253	0.347356	0.152545	0.347494	0.152605	
785000	-72.732052	1	0.990317	0.281629	0.241481	0.435644	0.147399	0.362955	0.141418	0.348228	
786000	-71.705922	1	8.705921	2.792584	0.181695	0.125984	0.482215	0.017785	0.482215	0.017785	
787000	-74.903366	1	15.980696	8.495948	0.381714	0.410104	0.240065	0.259935	0.240065	0.259935	
788000	-73.411788	1	2.617883	0.802065	0.343232	0.149548	0.474045	0.025949	0.474056	0.025950	
789000	-72.939996	1	23.654119	11.504023	0.035796	0.222452	0.003056	0.496944	0.003056	0.496944	
790000	-74.574189	1	7.603735	3.940501	0.082459	0.347909	0.012972	0.487028	0.012972	0.487028	
791000	-71.126597	1	0.483940	0.055394	0.127042	0.251758	0.190253	0.798492	0.002166	0.009089	
792000	-70.626411	1	0.382185	0.127269	0.263948	0.423983	0.250892	0.496351	0.084865	0.167892	
793000	-79.657065	1	37.741461	10.100305	4.405953	2.610257	0.250000	0.250000	0.250000	0.250000	
794000	-81.676271	1	7.591426	5.396793	2.033302	1.480880	0.249997	0.250003	0.249997	0.250003	
795000	-72.489069	1	20.043049	8.189770	0.275679	0.179834	0.444786	0.055214	0.444786	0.055214	
796000	-80.455244	1	27.621272	6.955555	20.828116	21.251862	0.250000	0.250000	0.250000	0.250000	
797000	-79.697192	1	19.235502	4.736947	10.272527	8.028871	0.250000	0.250000	0.250000	0.250000	
798000	-82.344658	1	10.748145	2.208786	11.649096	13.800757	0.250000	0.250000	0.250000	0.250000	
799000	-79.730621	1	7.317610	3.306286	11.265347	10.136454	0.250000	0.250000	0.250000	0.250000	
800000	-71.711157	1	2.197916	0.698453	0.077123	0.206493	0.034087	0.465884	0.034091	0.465938	
801000	-73.559652	1	9.099032	2.423710	0.358398	0.246300	0.369981	0.130019	0.369981	0.130019	
802000	-68.550446	1	0.221890	0.128459	0.140307	0.249845	0.116971	0.329833	0.144823	0.408372	
803000	-75.150111	1	11.203438	2.467693	0.442352	0.302938	0.319047	0.180953	0.319047	0.180953	
804000	-70.236186	1	0.219383	0.150714	0.090265	0.359488	0.010043	0.305867	0.021747	0.662343	
805000	-80.054657	1	17.573441	8.424295	21.700160	12.744905	0.250000	0.250000	0.250000	0.250000	
806000	-69.077822	1	0.197956	0.162550	0.235055	0.326197	0.086222	0.132219	0.308493	0.473065	
807000	-79.554949	1	11.339812	4.414627	6.885132	6.489845	0.250000	0.250000	0.250000	0.250000	
808000	-71.925433	1	6.831662	2.808007	0.154747	0.157051	0.428561	0.071439	0.428561	0.071439	
809000	-72.878354	1	5.516369	2.773062	0.108324	0.233472	0.074613	0.425387	0.074613	0.425387	
810000	-71.867879	1	13.074598	5.051325	0.164726	0.193131	0.343283	0.156717	0.343283	0.156717	
811000	-72.216610	1	6.991850	1.944427	0.163037	0.245830	0.194560	0.305440	0.194560	0.305440	
812000	-73.019809	1	18.897002	7.162164	0.141391	0.049316	0.499471	0.000529	0.499471	0.000529	
813000	-73.019434	1	23.263298	9.466592	0.312999	0.331454	0.257443	0.242557	0.257443	0.242557	
814000	-72.612699	1	4.915482	1.571190	0.044178	0.180470	0.007485	0.492515	0.007485	0.492515	
815000	-72.341510	1	5.632016	2.124341	0.114968	0.143702	0.400511	0.099489	0.400511	0.099489	
816000	-71.102957	1	0.049241	0.117868	0.211131	0.452567	0.006255	0.021897	0.215943	0.755905	
817000	-72.598423	1	4.652978	2.021270	0.074826	0.194783	0.038593	0.461407	0.038593	0.461407	
818000	-72.121697	1	12.979359	3.671742	0.175078	0.231225	0.255980	0.244020	0.255980	0.244020	
819000	-80.705418	1	15.993233	9.283869	20.187433	15.691091	0.250000	0.250000	0.250000	0.250000	
820000	-71.880728	1	4.766098	1.788593	0.189480	0.095809	0.494771	0.005229	0.494771	0.005229	
821000	-71.489858	1	1.357015	0.633831	0.227717	0.199084	0.398927	0.099862	0.400864	0.100347	
822000	-68.744328	1	0.286822	0.179747	0.144296	0.271954	0.082384	0.292962	0.137104	0.487550	
823000	-74.690175	1	9.130355	3.286568	0.320151	0.488285	0.190684	0.309316	0.190684	0.309316	
824000	-73.741623	1	9.081817	3.797877	0.056275	0.333456	0.005491	0.494509	0.005491	0.494509	
825000	-73.391589	1	21.646164	5.606380	0.339112	0.255725	0.353822	0.146178	0.353822	0.146178	
826000	-76.005003	1	2.195952	1.562470	0.049674	0.305414	0.004478	0.495518	0.004478	0.495526	
827000	-69.470268	1	0.402243	0.151250	0.291845	0.326710	0.319987	0.323858	0.177007	0.179148	
828000	-79.582273	1	18.671529	7.361396	8.306031	4.768710	0.250000	0.250000	0.250000	0.250000	
829000	-79.150487	1	27.746221	11.209443	13.766561	10.513264	0.250000	0.250000	0.250000	0.250000	
830000	-72.572386	1	21.316616	6.200768	0.087745	0.280108	0.021371	0.478629	0.021371	0.478629	
831000	-77.318118	1	1.786896	0.600868	1.607628	1.294020	0.249903	0.249950	0.250050	0.250097	
832000	-72.229227	1	4.033086	1.406304	0.258537	0.133568	0.482734	0.017266	0.482734	0.017266	
833000	-71.568949	1	0.455696	0.202995	0.413794	0.190164	0.452153	0.063759	0.424261	0.059826	
834000	-71.494058	1	0.803965	0.420487	0.137428	0.064319	0.479844	0.001321	0.517409	0.001425	
835000	-72.479677	1	6.783523	2.236988	0.066785	0.280727	0.009752	0.490248	0.009752	0.490248	
836000	-72.988722	1	30.906927	14.719970	0.013708	0.202085	0.000491	0.499509	0.000491	0.499509	
837000	-72.422419	1	18.789966	4.918094	0.135082	0.105499	0.488152	0.011848	0.488152	0.011848	
838000	-72.671856	1	4.617282	1.620385	0.305318	0.177154	0.450729	0.049271	0.450729	0.049271	
839000	-71.940648	1	20.959890	7.461309	0.238783	0.187534	0.425321	0.074679	0.425321	0.074679	
840000	-75.395902	1	2.087606	0.574486	0.056682	0.074095	0.480030	0.019938	0.480093	0.019940	
841000	-72.608264	1	11.309679	3.418033	0.109309	0.117906	0.463281	0.036719	0.463281	0.036719	
842000	-75.775227	1	0.325176	0.163353	9.041572	7.909169	0.252194	0.252194	0.247806	0.247806	
843000	-73.066421	1	15.266246	7.356079	0.139698	0.297652	0.078820	0.421180	0.078820	0.421180	
844000	-72.055065	1	8.578659	3.469142	0.159762	0.236500	0.207390	0.292610	0.207390	0.292610	
845000	-72.528084	1	47.200400	16.151934	0.255584	0.115025	0.490402	0.009598	0.490402	0.009598	
846000	-72.549013	1	2.269802	0.697420	0.092647	0.131683	0.377027	0.122951	0.377061	0.122961	
847000	-71.634791	1	1.664807	0.400755	0.235515	0.137478	0.479885	0.020425	0.479290	0.020400	
848000	-73.423838	1	19.392883	8.241848	0.173902	0.360586	0.094794	0.405206	0.094794	0.405206	
849000	-79.098657	1	26.287322	9.440992	7.861760	5.176487	0.250000	0.250000	0.250000	0.250000	
850000	-75.083347	1	15.425324	4.865156	0.312719	0.070736	0.498172	0.001828	0.498172	0.001828	
851000	-73.221058	1	2.989819	0.705079	0.331528	0.244532	0.367093	0.132905	0.367096	0.132906	
852000	-72.170112	1	9.730474	4.104923	0.142985	0.222652	0.196081	0.303919	0.196081	0.303919	
853000	-72.921612	1	2.244963	1.018823	0.068048	0.167737	0.053293	0.446693	0.053296	0.446718	
854000	-72.494625	1	7.278240	2.578909	0.298555	0.273450	0.314603	0.185397	0.314603	0.185397	
855000	-75.161464	1	9.494530	3.482348	0.574806	0.495228	0.251833	0.248167	0.251833	0.248167	
856000	-73.244673	1	10.699415	5.241252	0.118640	0.300794	0.047035	0.452965	0.047035	0.452965	
857000	-72.014807	1	2.005014	0.452204	0.145325	0.234766	0.173197	0.326844	0.173168	0.326791	
858000	-72.154266	1	11.134493	3.618417	0.124805	0.262144	0.080126	0.419874	0.080126	0.419874	
859000	-69.280997	1	0.507342	0.161860	0.241984	0.139956	0.619155	0.027986	0.337599	0.015260	
860000	-75.033782	1	11.318923	6.191473	0.390621	0.400969	0.246726	0.253274	0.246726	0.253274	
861000	-72.412372	1	12.391285	5.320256	0.238955	0.268091	0.277264	0.222736	0.277264	0.222736	
862000	-77.557045	1	1.378113	0.433366	2.304494	1.486683	0.249860	0.249863	0.250137	0.250140	
863000	-72.204469	1	0.811687	0.148177	0.300832	0.280234	0.395466	0.249304	0.217878	0.137351	
864000	-77.244618	1	0.825614	0.278596	10.143659	6.567838	0.254766	0.254766	0.245234	0.245234	
865000	-71.477502	1	0.440818	0.032156	0.239256	0.215197	0.751395	0.246733	0.001409	0.000463	
866000	-73.562127	1	8.981013	3.675178	0.306243	0.121860	0.488053	0.011947	0.488053	0.011947	
867000	-78.699572	1	14.155690	3.558020	1.565444	1.316891	0.249973	0.250027	0.249973	0.250027	
868000	-79.263131	1	1.713170	0.464133	5.013163	2.598631	0.249998	0.249998	0.250002	0.250002	
869000	-72.673116	1	18.159881	5.326409	0.295089	0.200768	0.421026	0.078974	0.421026	0.078974	
870000	-73.502411	1	32.082204	11.174915	0.389940	0.359890	0.267737	0.232263	0.267737	0.232263	
871000	-73.406980	1	2.592431	0.637784	0.298844	0.386378	0.210516	0.289477	0.210522	0.289485	
872000	-68.384386	1	0.320576	0.185874	0.155030	0.126970	0.397818	0.019760	0.554861	0.027561	
873000	-70.304071	1	0.831129	0.370640	0.219252	0.156950	0.450499	0.037912	0.471879	0.039711	
874000	-73.140951	1	6.212671	2.427279	0.150195	0.348639	0.069166	0.430834	0.069166	0.430834	
875000	-73.756391	1	16.523456	6.400392	0.415512	0.303373	0.315676	0.184324	0.315676	0.184324	
876000	-71.176625	1	0.668934	0.386184	0.271345	0.248824	0.311137	0.151239	0.361772	0.175852	
877000	-79.072907	1	8.963715	3.317396	13.937375	11.154555	0.250000	0.250000	0.250000	0.250000	
878000	-78.726419	1	0.666150	0.233401	6.648678	8.107406	0.264773	0.264773	0.235227	0.235227	
879000	-71.753959	1	13.117470	4.213681	0.195818	0.178185	0.419458	0.080542	0.419458	0.080542	
880000	-72.112483	1	11.097623	4.366136	0.238273	0.143649	0.475607	0.024393	0.475607	0.024393	
881000	-73.536321	1	21.304907	10.285655	0.097497	0.131524	0.397171	0.102829	0.397171	0.102829	
882000	-79.313257	1	5.447884	2.164449	7.935004	7.006577	0.250000	0.250000	0.250000	0.250000	
883000	-72.222594	1	28.121216	7.909047	0.138250	0.212196	0.210997	0.289003	0.210997	0.289003	
884000	-71.870605	1	21.055022	6.348985	0.161267	0.107834	0.489963	0.010037	0.489963	0.010037	
885000	-73.467101	1	4.752901	2.459127	0.301731	0.214132	0.403535	0.096465	0.403535	0.096465	
886000	-79.420391	1	15.867101	3.568407	1.991992	1.610017	0.249997	0.250003	0.249997	0.250003	
887000	-75.764471	1	0.351269	0.149125	12.692332	10.883566	0.303014	0.303014	0.196986	0.196986	
888000	-72.672271	1	2.968695	1.275573	0.280334	0.141537	0.478783	0.021216	0.478784	0.021216	
889000	-68.931632	1	0.240596	0.129410	0.104148	0.289205	0.034305	0.467462	0.034064	0.464169	
890000	-73.471780	1	13.722871	5.430580	0.357150	0.207979	0.418658	0.081342	0.418658	0.081342	
891000	-74.962265	1	0.937466	0.538776	0.297555	0.498357	0.171885	0.317599	0.179270	0.331246	
892000	-73.327240	1	26.682275	7.602294	0.359382	0.276730	0.332620	0.167380	0.332620	0.167380	
893000	-72.740912	1	17.429315	4.520694	0.263053	0.267976	0.299661	0.200339	0.299661	0.200339	
894000	-72.612018	1	16.750723	7.483491	0.077628	0.209464	0.033047	0.466953	0.033047	0.466953	
895000	-76.375639	1	0.860797	0.483530	0.181937	0.014992	0.484501	0.000014	0.515471	0.000015	
896000	-75.087864	1	22.140329	6.067412	0.053696	0.378182	0.004677	0.495323	0.004677	0.495323	
897000	-72.360900	1	26.003573	7.398385	0.100528	0.216704	0.076557	0.423443	0.076557	0.423443	
898000	-71.886632	1	3.153257	1.372256	0.153485	0.157269	0.426681	0.073319	0.426682	0.073319	
899000	-79.889143	1	13.176916	6.243585	2.199572	2.248034	0.250000	0.250000	0.250000	0.250000	
900000	-72.378872	1	11.816508	4.850790	0.043775	0.224880	0.004736	0.495264	0.004736	0.495264	
901000	-77.728582	1	6.139065	1.639154	1.117194	0.849145	0.249760	0.250240	0.249760	0.250240	
902000	-74.984941	1	21.921364	13.031660	0.327989	0.359535	0.243919	0.256081	0.243919	0.256081	
903000	-72.124744	1	8.831159	3.209651	0.086887	0.233395	0.033975	0.466025	0.033975	0.466025	
904000	-73.756063	1	28.082979	6.063101	0.010409	0.189577	0.000306	0.499694	0.000306	0.499694	
905000	-73.103642	1	11.348458	2.864889	0.172970	0.316124	0.119422	0.380578	0.119422	0.380578	
906000	-73.856407	1	27.408166	14.604686	0.320821	0.248267	0.359019	0.140981	0.359019	0.140981	
907000	-82.027008	1	6.138452	2.564806	4.793664	1.901698	0.250000	0.250000	0.250000	0.250000	
908000	-79.864817	1	30.213122	12.032418	20.555890	11.132966	0.250000	0.250000	0.250000	0.250000	
909000	-77.308140	1	0.532024	0.321517	10.949914	7.709672	0.216498	0.216498	0.283502	0.283502	
910000	-73.028082	1	17.547799	5.337476	0.233461	0.355156	0.172073	0.327927	0.172073	0.327927	
911000	-72.179823	1	42.737834	13.435737	0.232750	0.267990	0.270575	0.229425	0.270575	0.229425	
912000	-71.999891	1	10.478488	3.261451	0.149398	0.090412	0.494998	0.005002	0.494998	0.005002	
913000	-73.319635	1	4.490124	1.056568	0.229226	0.084540	0.496929	0.003071	0.496929	0.003071	
914000	-72.068329	1	1.099829	0.225151	0.026443	0.197829	0.001951	0.521338	0.001777	0.474934	
915000	-71.021677	1	0.811977	0.437590	0.160756	0.190321	0.331151	0.149978	0.357128	0.161743	
916000	-70.404749	1	0.360598	0.224236	0.158972	0.365822	0.057704	0.330899	0.090788	0.520609	
917000	-79.649964	1	7.797422	1.966359	2.209902	1.225471	0.249997	0.250003	0.249997	0.250003	
918000	-80.110449	1	27.057530	13.267355	10.596232	6.289691	0.250000	0.250000	0.250000	0.250000	
919000	-82.118128	1	12.637934	5.703660	16.420586	6.700533	0.250000	0.250000	0.250000	0.250000	
920000	-72.594651	1	34.280594	12.336991	0.217014	0.326638	0.174856	0.325144	0.174856	0.325144	
921000	-73.285907	1	12.939834	3.293484	0.063654	0.296391	0.008062	0.491938	0.008062	0.491938	
922000	-72.563686	1	20.218358	6.462553	0.109745	0.095658	0.489088	0.010912	0.489088	0.010912	
923000	-72.047129	1	6.267002	2.625798	0.179409	0.230509	0.266735	0.233265	0.266735	0.233265	
924000	-78.900313	1	4.953371	1.597809	3.760369	3.113561	0.250000	0.250000	0.250000	0.250000	
925000	-70.307061	1	0.017931	0.233446	0.240556	0.157464	0.005688	0.000439	0.922697	0.071176	
926000	-79.154733	1	51.198591	15.274776	23.679973	16.732345	0.250000	0.250000	0.250000	0.250000	
927000	-80.403193	1	6.566762	3.652213	19.921438	15.514890	0.250000	0.250000	0.250000	0.250000	
928000	-79.833955	1	35.887828	15.692756	10.791984	10.210498	0.250000	0.250000	0.250000	0.250000	
929000	-79.019516	1	9.048204	3.342926	18.954523	14.214734	0.250000	0.250000	0.250000	0.250000	
930000	-71.776124	1	0.914818	0.165939	0.184946	0.227420	0.335734	0.252953	0.234576	0.176737	
931000	-72.232860	1	11.519960	3.498511	0.114860	0.257539	0.064920	0.435080	0.064920	0.435080	
932000	-73.202318	1	0.281570	0.166433	0.589721	0.712957	0.197446	0.212862	0.283768	0.305924	
933000	-71.424322	1	1.449090	0.395794	0.067643	0.259945	0.011451	0.488950	0.011433	0.488165	
934000	-68.205281	1	0.068701	0.155547	0.205280	0.112401	0.031610	0.000617	0.949259	0.018515	
935000	-72.621673	1	11.801937	2.739474	0.202469	0.144159	0.470942	0.029058	0.470942	0.029058	
936000	-72.690191	1	26.771684	11.863930	0.142748	0.291509	0.088314	0.411686	0.088314	0.411686	
937000	-75.148218	1	5.655288	3.475788	0.126844	0.341377	0.044587	0.455413	0.044587	0.455413	
938000	-76.091581	1	9.402797	2.314453	0.409226	0.559125	0.218195	0.281805	0.218195	0.281805	
939000	-72.207572	1	3.540967	1.676370	0.182375	0.201090	0.350617	0.149383	0.350617	0.149383	
940000	-72.094833	1	1.290155	0.532282	0.324498	0.335912	0.258982	0.239419	0.260644	0.240956	
941000	-72.464651	1	9.825796	4.113401	0.263454	0.159192	0.465013	0.034987	0.465013	0.034987	
942000	-72.575432	1	12.293098	5.331724	0.025836	0.231831	0.001493	0.498507	0.001493	0.498507	
943000	-74.112641	1	11.836809	3.425225	0.067497	0.354708	0.007879	0.492121	0.007879	0.492121	
944000	-72.721866	1	41.370190	18.008659	0.291868	0.231857	0.373849	0.126151	0.373849	0.126151	
945000	-83.336569	1	4.637122	1.021583	14.373457	20.044333	0.250000	0.250000	0.250000	0.250000	
946000	-72.387906	1	11.510235	4.169476	0.055666	0.266178	0.006645	0.493355	0.006645	0.493355	
947000	-71.778846	1	17.417225	5.602314	0.193257	0.190451	0.390916	0.109084	0.390916	0.109084	
948000	-72.809916	1	12.961620	3.920534	0.050292	0.287808	0.004835	0.495165	0.004835	0.495165	
949000	-73.392258	1	4.192009	0.861248	0.251821	0.244076	0.331162	0.168838	0.331162	0.168838	
950000	-73.094253	1	19.110308	9.712210	0.231343	0.280359	0.249079	0.250921	0.249079	0.250921	
951000	-72.092106	1	29.962030	10.190897	0.257045	0.201800	0.409252	0.090748	0.409252	0.090748	
952000	-72.424532	1	7.821376	2.401068	0.230548	0.301956	0.218390	0.281610	0.218390	0.281610	
953000	-71.410678	1	2.707794	0.867302	0.161113	0.166534	0.413097	0.086899	0.413104	0.086900	
954000	-74.371679	1	9.982331	1.702227	0.162403	0.115098	0.486507	0.013493	0.486507	0.013493	
955000	-73.289090	1	18.567660	7.693399	0.323125	0.171878	0.456687	0.043313	0.456687	0.043313	
956000	-71.955123	1	6.115290	2.492261	0.187316	0.102411	0.493085	0.006915	0.493085	0.006915	
957000	-72.271286	1	7.729212	2.225123	0.193624	0.087676	0.496346	0.003654	0.496346	0.003654	
958000	-75.445814	1	15.861778	3.990183	0.108418	0.411419	0.023069	0.476931	0.023069	0.476931	
959000	-71.989240	1	9.570093	3.882672	0.205694	0.223096	0.327874	0.172126	0.327874	0.172126	
960000	-73.154188	1	29.875884	9.840357	0.339367	0.201329	0.425631	0.074369	0.425631	0.074369	
961000	-72.075768	1	5.121306	1.448359	0.209421	0.237242	0.300775	0.199225	0.300775	0.199225	
962000	-75.731118	1	16.204370	3.877652	0.009384	0.358133	0.000168	0.499832	0.000168	0.499832	
963000	-69.345067	1	0.324997	0.185555	0.007715	0.178682	0.000155	0.425433	0.000209	0.574203	
964000	-68.767110	1	0.400591	0.217332	0.164979	0.187932	0.319407	0.124882	0.399511	0.156201	
965000	-80.958230	1	11.349699	1.681036	0.787703	0.411987	0.268429	0.231571	0.268429	0.231571	
966000	-72.952417	1	8.532790	1.903404	0.218722	0.221231	0.347027	0.152973	0.347027	0.152973	
967000	-70.275320	1	0.175808	0.249112	0.033949	0.235517	0.000498	0.096898	0.004619	0.897984	
968000	-72.751900	1	4.830365	2.300986	0.120567	0.111276	0.479969	0.020031	0.479969	0.020031	
969000	-73.702999	1	14.980091	7.103057	0.309058	0.146804	0.475928	0.024072	0.475928	0.024072	
970000	-72.745896	1	14.888928	3.748448	0.126396	0.267176	0.078645	0.421355	0.078645	0.421355	
971000	-71.478037	1	2.057755	0.600720	0.131408	0.199852	0.227693	0.272264	0.227732	0.272311	
972000	-78.737136	1	8.567487	3.093618	1.141832	0.564744	0.251991	0.248009	0.251991	0.248009	
973000	-73.191918	1	5.039094	1.192426	0.287032	0.284437	0.293043	0.206957	0.293043	0.206957	
974000	-78.237014	1	18.822044	7.042932	1.769365	1.228997	0.249986	0.250014	0.249986	0.250014	
975000	-72.034278	1	2.445929	0.927618	0.228571	0.095066	0.495262	0.004730	0.495278	0.004730	
976000	-74.552186	1	22.170802	7.045359	0.493724	0.331490	0.301242	0.198758	0.301242	0.198758	
977000	-70.287310	1	0.450689	0.302565	0.109001	0.210838	0.089127	0.305056	0.136979	0.468839	
978000	-73.420262	1	1.180768	0.657020	0.224904	0.368133	0.153502	0.343688	0.155237	0.347573	
979000	-74.063354	1	10.842550	2.387388	0.020978	0.286358	0.000848	0.499152	0.000848	0.499152	
980000	-73.233700	1	31.590750	14.946652	0.306710	0.204115	0.418477	0.081523	0.418477	0.081523	
981000	-72.888750	1	2.341889	0.709716	0.101261	0.057710	0.498777	0.001207	0.498810	0.001207	
982000	-71.536744	1	3.398559	1.277628	0.192139	0.129758	0.480948	0.019052	0.480948	0.019052	
983000	-79.759318	1	12.516004	5.310661	15.710244	14.885517	0.250000	0.250000	0.250000	0.250000	
984000	-79.093981	1	11.494265	3.654432	11.586558	9.211745	0.250000	0.250000	0.250000	0.250000	
985000	-72.562435	1	8.019300	3.830812	0.216427	0.117544	0.488852	0.011148	0.488852	0.011148	
986000	-69.164583	1	0.277910	0.230382	0.156456	0.224876	0.118508	0.141106	0.337970	0.402416	
987000	-76.172947	1	0.213247	0.072720	12.496947	8.119289	0.458288	0.458288	0.041712	0.041712	
988000	-82.899006	1	17.430809	7.478852	25.374648	9.392935	0.250000	0.250000	0.250000	0.250000	
989000	-73.576984	1	15.603905	4.141963	0.242474	0.073698	0.498098	0.001902	0.498098	0.001902	
990000	-72.222615	1	7.617870	2.745446	0.051819	0.245127	0.006257	0.493743	0.006257	0.493743	
991000	-72.838991	1	7.470837	3.658525	0.127836	0.094725	0.492340	0.007660	0.492340	0.007660	
992000	-71.945586	1	8.418580	2.696191	0.168695	0.089132	0.495779	0.004221	0.495779	0.004221	
993000	-73.184235	1	5.995122	2.133343	0.315153	0.146777	0.475962	0.024038	0.475962	0.024038	
994000	-83.143432	1	2.426601	2.019016	1.569216	0.944450	0.249975	0.250024	0.249976	0.250025	
995000	-75.504337	1	24.485991	10.267151	0.210195	0.479296	0.106418	0.393582	0.106418	0.393582	
996000	-81.711871	1	2.856232	1.938711	4.382665	3.654240	0.250000	0.250000	0.250000	0.250000	
997000	-72.917468	1	0.328852	0.378870	0.161914	0.276594	0.071149	0.182595	0.209248	0.537008	
998000	-71.969459	1	10.811839	4.195402	0.184315	0.239132	0.255542	0.244458	0.255542	0.244458	
