Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run2/Independent/atl_dom.bttrees
Data File Name:                  Bayestraits/run2/Independent/atl_dom.btdata
Log File Name:                   Bayestraits/run2/Independent/atl_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            773638218
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run2/Independent/atl_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       68
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
181000	-69.649196	1	1.466017	7.259585	1.771173	1.258220	0.250000	0.250000	0.250000	0.250000	
182000	-69.705933	1	2.392328	29.606118	12.274539	8.092917	0.250000	0.250000	0.250000	0.250000	
183000	-69.469270	1	1.405018	8.795964	14.006820	11.565352	0.250000	0.250000	0.250000	0.250000	
184000	-71.437450	1	3.791156	21.943403	6.958210	7.708878	0.250000	0.250000	0.250000	0.250000	
185000	-72.332033	1	3.717877	44.705349	60.585388	22.063989	0.250000	0.250000	0.250000	0.250000	
186000	-69.540462	1	2.584290	25.425600	12.825154	6.809399	0.250000	0.250000	0.250000	0.250000	
187000	-69.247724	1	0.496764	3.310609	10.193669	8.047046	0.250000	0.250000	0.250000	0.250000	
188000	-69.122704	1	3.182946	19.136264	7.602048	5.215164	0.250000	0.250000	0.250000	0.250000	
189000	-69.334349	1	1.739641	9.649701	24.855142	17.845164	0.250000	0.250000	0.250000	0.250000	
190000	-70.163723	1	1.148889	16.025807	3.197430	1.910785	0.250000	0.250000	0.250000	0.250000	
191000	-69.547845	1	2.394302	12.902064	31.314221	24.119545	0.250000	0.250000	0.250000	0.250000	
192000	-69.569768	1	4.239777	26.114828	9.778223	8.234473	0.250000	0.250000	0.250000	0.250000	
193000	-70.046079	1	0.896403	8.911906	0.418253	0.198187	0.250000	0.250000	0.250000	0.250000	
194000	-69.639578	1	1.022760	10.276958	9.980813	5.208294	0.250000	0.250000	0.250000	0.250000	
195000	-72.230231	1	0.324664	6.473619	13.124478	11.475736	0.250000	0.250000	0.250000	0.250000	
196000	-69.580402	1	8.626135	46.177570	10.232500	5.718220	0.250000	0.250000	0.250000	0.250000	
197000	-69.872263	1	1.402828	17.953338	4.122340	2.969362	0.250000	0.250000	0.250000	0.250000	
198000	-69.083099	1	1.781688	12.772213	5.164032	2.967923	0.250000	0.250000	0.250000	0.250000	
199000	-69.243423	1	2.829499	16.790632	7.639469	5.653027	0.250000	0.250000	0.250000	0.250000	
200000	-69.018539	1	0.496971	3.231966	9.014266	6.218576	0.250000	0.250000	0.250000	0.250000	
201000	-70.856840	1	11.664341	52.610484	3.514476	1.654491	0.250000	0.250000	0.250000	0.250000	
202000	-69.845929	1	2.339689	17.072697	7.362264	6.760902	0.250000	0.250000	0.250000	0.250000	
203000	-69.037158	1	5.188720	45.502154	4.456236	2.767865	0.250000	0.250000	0.250000	0.250000	
204000	-69.182333	1	3.076635	27.882810	8.590369	6.432314	0.250000	0.250000	0.250000	0.250000	
205000	-69.821449	1	1.998700	14.676855	5.717411	5.228191	0.250000	0.250000	0.250000	0.250000	
206000	-69.058514	1	1.778955	14.657717	1.397100	0.822434	0.250000	0.250000	0.250000	0.250000	
207000	-69.271950	1	2.499022	15.423725	4.241708	3.270640	0.250000	0.250000	0.250000	0.250000	
208000	-70.193486	1	0.621936	8.940827	5.083887	3.341331	0.250000	0.250000	0.250000	0.250000	
209000	-69.192376	1	4.096283	30.471661	6.577548	5.184032	0.250000	0.250000	0.250000	0.250000	
210000	-69.635115	1	2.883551	14.144311	4.564554	3.004559	0.250000	0.250000	0.250000	0.250000	
211000	-68.969119	1	0.933052	7.811728	14.479474	9.425862	0.250000	0.250000	0.250000	0.250000	
212000	-69.289452	1	1.582470	8.790628	22.363352	14.019466	0.250000	0.250000	0.250000	0.250000	
213000	-69.530236	1	3.650444	31.533549	45.616161	23.181424	0.250000	0.250000	0.250000	0.250000	
214000	-71.142027	1	0.645007	11.278194	5.152439	3.923174	0.250000	0.250000	0.250000	0.250000	
215000	-69.174673	1	2.029236	18.437994	14.604133	10.878017	0.250000	0.250000	0.250000	0.250000	
216000	-70.731154	1	0.649045	3.872443	12.758948	13.041404	0.250000	0.250000	0.250000	0.250000	
217000	-69.717453	1	0.399815	4.404267	11.450744	9.177861	0.250000	0.250000	0.250000	0.250000	
218000	-69.367900	1	7.490618	42.962849	4.966219	2.828671	0.250000	0.250000	0.250000	0.250000	
219000	-68.998054	1	0.453164	2.958518	12.958906	8.638306	0.250000	0.250000	0.250000	0.250000	
220000	-69.505919	1	4.070211	24.112747	9.836265	8.008138	0.250000	0.250000	0.250000	0.250000	
221000	-69.179522	1	1.408713	12.860842	16.623443	12.374751	0.250000	0.250000	0.250000	0.250000	
222000	-70.847746	1	5.472589	21.823659	3.815998	3.012252	0.250000	0.250000	0.250000	0.250000	
223000	-69.621581	1	1.532214	7.685002	7.686262	5.523409	0.250000	0.250000	0.250000	0.250000	
224000	-71.291334	1	4.357943	15.517211	12.123688	7.805375	0.250000	0.250000	0.250000	0.250000	
225000	-69.504721	1	1.792136	12.283455	11.908995	6.032613	0.250000	0.250000	0.250000	0.250000	
226000	-69.693901	1	1.033705	5.140119	18.236069	13.454051	0.250000	0.250000	0.250000	0.250000	
227000	-69.990078	1	3.249126	14.577346	57.794554	38.740220	0.250000	0.250000	0.250000	0.250000	
228000	-69.793174	1	2.595015	13.394288	26.458114	21.251064	0.250000	0.250000	0.250000	0.250000	
229000	-69.204794	1	1.050418	7.188507	12.108820	9.485915	0.250000	0.250000	0.250000	0.250000	
230000	-69.481210	1	3.681157	20.164832	22.933309	17.492793	0.250000	0.250000	0.250000	0.250000	
231000	-68.974141	1	5.715895	40.922745	1.880922	1.328309	0.250000	0.250000	0.250000	0.250000	
