Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/Independent/atl_sl.bttrees
Data File Name:                  Bayestraits/Independent/atl_sl.btdata
Log File Name:                   Bayestraits/Independent/atl_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2523175469
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/Independent/atl_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       111
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
702000	-103.118094	1	0.032953	0.133922	18.102591	9.305070	0.495192	0.495192	0.004808	0.004808	
703000	-104.045833	1	0.028741	0.263650	17.475370	13.199360	0.470607	0.470607	0.029393	0.029393	
704000	-108.723635	1	0.030485	0.673673	31.031591	18.096527	0.318257	0.318257	0.181743	0.181743	
705000	-105.111720	1	0.109866	0.188039	0.154020	0.177218	0.047003	0.922353	0.001486	0.029158	
706000	-99.096121	1	0.054030	0.211016	0.187440	0.174237	0.078960	0.885352	0.002922	0.032766	
707000	-104.673581	1	0.014992	0.192459	4.615338	3.842468	0.487390	0.487390	0.012610	0.012610	
708000	-103.526141	1	0.014520	0.173856	7.101789	4.604945	0.490463	0.490463	0.009537	0.009537	
709000	-99.786588	1	0.042721	0.241254	0.281870	0.244987	0.179337	0.771859	0.009202	0.039603	
710000	-98.827661	1	0.029396	0.063444	0.324146	0.232627	0.244050	0.754940	0.000247	0.000764	
711000	-103.324235	1	0.023792	0.071841	8.544441	4.134872	0.499273	0.499273	0.000727	0.000727	
712000	-103.479403	1	0.040499	0.164050	13.913351	10.495680	0.491266	0.491266	0.008734	0.008734	
713000	-103.716662	1	0.034391	0.263066	19.165228	11.210136	0.470377	0.470377	0.029623	0.029623	
714000	-104.510554	1	0.041724	0.295308	14.200851	10.568487	0.460347	0.460347	0.039653	0.039653	
715000	-102.676018	1	0.028054	0.131640	27.988421	20.317125	0.495492	0.495492	0.004508	0.004508	
716000	-102.688090	1	0.023145	0.130105	24.114506	13.264858	0.495706	0.495706	0.004294	0.004294	
717000	-102.445491	1	0.025711	0.083382	2.207589	1.277028	0.498824	0.498873	0.001151	0.001151	
718000	-103.685000	1	0.048671	0.179774	4.536734	2.844763	0.488509	0.488509	0.011491	0.011491	
719000	-103.496537	1	0.042416	0.182330	7.470583	5.380609	0.488264	0.488264	0.011736	0.011736	
720000	-100.599683	1	0.055430	0.151719	0.174095	0.107815	0.108328	0.877013	0.001612	0.013047	
721000	-104.087210	1	0.011176	0.107109	3.232454	1.685773	0.497663	0.497663	0.002337	0.002337	
722000	-102.599837	1	0.035472	0.140094	1.014039	0.709879	0.487774	0.501199	0.005439	0.005588	
723000	-102.844849	1	0.033456	0.179294	12.517634	7.731091	0.489062	0.489062	0.010938	0.010938	
724000	-103.579809	1	0.029865	0.240216	4.715579	2.613231	0.476609	0.476609	0.023391	0.023391	
725000	-106.475701	1	0.012276	0.508454	10.009007	5.638597	0.365434	0.365434	0.134566	0.134566	
726000	-104.792731	1	0.027190	0.223895	2.890668	1.282657	0.480580	0.480585	0.019417	0.019418	
727000	-100.566613	1	0.038657	0.379941	0.188604	0.223000	0.067134	0.795736	0.010669	0.126461	
728000	-99.849267	1	0.054153	0.065228	0.090057	0.153707	0.012462	0.986348	0.000015	0.001176	
729000	-102.881661	1	0.027772	0.044564	16.146913	9.793483	0.499831	0.499831	0.000169	0.000169	
730000	-103.274894	1	0.013709	0.131357	2.410448	1.446503	0.495699	0.495715	0.004293	0.004293	
731000	-97.852708	1	0.039930	0.137847	0.194904	0.176237	0.089292	0.900040	0.000963	0.009705	
732000	-104.046903	1	0.024665	0.086018	7.141007	6.451924	0.498739	0.498739	0.001261	0.001261	
733000	-102.807783	1	0.020463	0.051875	5.655349	3.253504	0.499736	0.499736	0.000264	0.000264	
734000	-103.072855	1	0.039440	0.128040	6.806715	3.819077	0.495695	0.495695	0.004305	0.004305	
735000	-103.193833	1	0.031460	0.219685	5.478538	3.674987	0.481311	0.481311	0.018689	0.018689	
736000	-102.476585	1	0.029375	0.076775	10.982662	7.189133	0.499094	0.499094	0.000906	0.000906	
737000	-105.771853	1	0.044145	0.411846	4.457874	3.309158	0.418650	0.418650	0.081350	0.081350	
738000	-103.834167	1	0.037388	0.274958	15.334865	9.422118	0.466810	0.466810	0.033190	0.033190	
739000	-103.429786	1	0.039081	0.048845	4.254519	2.682374	0.499768	0.499768	0.000232	0.000232	
740000	-104.509349	1	0.032877	0.325030	14.250545	10.142678	0.451555	0.451555	0.048445	0.048445	
741000	-102.728757	1	0.021320	0.048523	5.712796	3.635442	0.499785	0.499785	0.000215	0.000215	
742000	-103.896403	1	0.026672	0.257034	7.434584	4.023295	0.472519	0.472519	0.027481	0.027481	
743000	-105.241059	1	0.056871	0.270345	16.831862	12.896360	0.466668	0.466668	0.033332	0.033332	
744000	-101.774345	1	0.038584	0.072227	0.482003	0.398993	0.381886	0.616566	0.000592	0.000956	
745000	-100.298116	1	0.043035	0.216539	0.371381	0.236349	0.285286	0.677622	0.010989	0.026103	
746000	-105.269037	1	0.015835	0.360210	17.160544	10.451365	0.439627	0.439627	0.060373	0.060373	
747000	-102.499377	1	0.023058	0.130432	10.402703	6.146299	0.495676	0.495676	0.004324	0.004324	
748000	-103.139517	1	0.026581	0.123023	12.412892	9.972045	0.496314	0.496314	0.003686	0.003686	
749000	-105.304630	1	0.064034	0.269942	7.783070	4.681460	0.466234	0.466234	0.033766	0.033766	
750000	-103.325946	1	0.042406	0.194736	1.420643	0.945189	0.485173	0.486811	0.013984	0.014032	
751000	-103.036933	1	0.029416	0.153818	10.072969	7.686901	0.492934	0.492934	0.007066	0.007066	
752000	-103.754178	1	0.033065	0.031598	7.068879	5.086550	0.499941	0.499941	0.000059	0.000059	
753000	-103.096358	1	0.022766	0.202571	8.197650	4.990478	0.485232	0.485232	0.014768	0.014768	
754000	-104.149006	1	0.044760	0.041447	17.090090	10.525773	0.499858	0.499858	0.000142	0.000142	
755000	-104.956684	1	0.046153	0.180821	5.429368	2.451618	0.488407	0.488407	0.011593	0.011593	
756000	-106.304475	1	0.015280	0.312789	25.822574	11.850192	0.456838	0.456838	0.043162	0.043162	
757000	-106.247490	1	0.047745	0.432392	3.650792	1.890229	0.410208	0.410208	0.089792	0.089792	
758000	-108.282393	1	0.092369	0.310296	25.241287	13.120675	0.450559	0.450559	0.049441	0.049441	
759000	-104.463502	1	0.032517	0.175049	36.250136	32.650180	0.489783	0.489783	0.010217	0.010217	
760000	-102.760641	1	0.033908	0.157589	21.367722	14.373515	0.492338	0.492338	0.007662	0.007662	
761000	-103.756482	1	0.043676	0.177770	8.998699	6.810315	0.489007	0.489007	0.010993	0.010993	
762000	-101.200039	1	0.022430	0.242247	0.398128	0.200937	0.325210	0.627863	0.016013	0.030915	
763000	-104.251933	1	0.044441	0.294592	19.554159	12.463003	0.460335	0.460335	0.039665	0.039665	
764000	-102.720513	1	0.035168	0.145938	3.756882	2.290943	0.493810	0.493810	0.006190	0.006190	
765000	-102.733750	1	0.027367	0.176460	20.724066	13.506595	0.489703	0.489703	0.010297	0.010297	
766000	-109.775363	1	0.078807	0.749897	11.917778	7.060268	0.305108	0.305108	0.194892	0.194892	
767000	-103.649120	1	0.039242	0.251431	11.810597	7.576716	0.473184	0.473184	0.026816	0.026816	
768000	-105.530217	1	0.041985	0.327104	7.403375	6.186114	0.449968	0.449968	0.050032	0.050032	
769000	-104.364233	1	0.054101	0.220232	13.258856	9.115318	0.480071	0.480071	0.019929	0.019929	
770000	-106.458295	1	0.051612	0.057226	6.266968	2.668359	0.499605	0.499605	0.000395	0.000395	
771000	-102.576525	1	0.030073	0.120189	21.198354	14.925321	0.496521	0.496521	0.003479	0.003479	
772000	-98.697430	1	0.043223	0.167878	0.196218	0.218249	0.084227	0.897008	0.001611	0.017154	
773000	-98.557164	1	0.041068	0.100725	0.126974	0.118459	0.034477	0.961256	0.000148	0.004120	
774000	-99.959138	1	0.019591	0.226009	0.187387	0.249723	0.073751	0.887216	0.002996	0.036037	
775000	-104.463945	1	0.050376	0.206726	11.352145	5.859307	0.483246	0.483246	0.016754	0.016754	
776000	-106.575843	1	0.019196	0.247501	7.043027	2.798404	0.475426	0.475426	0.024574	0.024574	
777000	-99.517347	1	0.038949	0.111751	0.355436	0.258863	0.272874	0.721355	0.001584	0.004187	
778000	-97.413216	1	0.022729	0.149312	0.153282	0.178461	0.047196	0.940062	0.000609	0.012132	
779000	-104.800396	1	0.043900	0.294189	19.883505	10.184504	0.460507	0.460507	0.039493	0.039493	
780000	-102.730339	1	0.029750	0.171847	7.567025	4.556089	0.490364	0.490364	0.009636	0.009636	
781000	-105.508247	1	0.068385	0.221967	13.409215	8.778309	0.478915	0.478915	0.021085	0.021085	
782000	-100.075526	1	0.032073	0.313289	0.295057	0.203896	0.198562	0.712426	0.019401	0.069610	
783000	-97.923893	1	0.031469	0.192704	0.172133	0.194952	0.061477	0.912071	0.001670	0.024782	
784000	-102.375557	1	0.013315	0.180034	0.583983	0.357017	0.413482	0.565587	0.008840	0.012092	
785000	-103.183131	1	0.026464	0.202418	8.883777	4.948922	0.485117	0.485117	0.014883	0.014883	
786000	-104.471630	1	0.020370	0.132682	14.087869	6.043224	0.495492	0.495492	0.004508	0.004508	
787000	-100.384033	1	0.008689	0.131625	0.287265	0.191764	0.212242	0.779248	0.001822	0.006688	
788000	-98.196861	1	0.015350	0.041134	0.169906	0.147882	0.069046	0.930700	0.000018	0.000236	
789000	-99.593344	1	0.023840	0.193376	0.047004	0.127364	0.002229	0.971612	0.000060	0.026099	
790000	-100.985446	1	0.008393	0.117632	0.177373	0.107865	0.116377	0.877505	0.000716	0.005402	
791000	-98.600264	1	0.030305	0.160257	0.244863	0.143676	0.191801	0.792302	0.003098	0.012799	
792000	-104.214191	1	0.036884	0.056596	10.090219	4.755932	0.499636	0.499636	0.000364	0.000364	
793000	-103.646054	1	0.035535	0.088152	6.759941	3.256505	0.498595	0.498595	0.001405	0.001405	
794000	-104.610852	1	0.059246	0.138769	19.072999	11.601973	0.494242	0.494242	0.005758	0.005758	
795000	-103.704971	1	0.044625	0.223254	14.348935	9.615009	0.479854	0.479854	0.020146	0.020146	
796000	-103.791021	1	0.037426	0.052991	7.297731	3.734766	0.499702	0.499702	0.000298	0.000298	
797000	-104.578082	1	0.039866	0.070779	19.596428	8.854788	0.499269	0.499269	0.000731	0.000731	
798000	-105.766546	1	0.059266	0.119487	2.206313	1.039147	0.496214	0.496308	0.003738	0.003739	
799000	-102.592963	1	0.017646	0.080648	5.487445	3.504470	0.498986	0.498986	0.001014	0.001014	
800000	-103.470320	1	0.044820	0.189286	6.239322	4.064151	0.486932	0.486932	0.013068	0.013068	
801000	-99.720972	1	0.027499	0.207665	0.288222	0.147784	0.260074	0.707988	0.008580	0.023357	
802000	-98.305014	1	0.019483	0.092396	0.076297	0.183690	0.008090	0.988830	0.000025	0.003055	
803000	-100.104213	1	0.032833	0.358988	0.230349	0.159293	0.131961	0.747507	0.018085	0.102446	
804000	-97.315856	1	0.021606	0.075741	0.190417	0.165392	0.087800	0.910503	0.000149	0.001547	
805000	-102.869987	1	0.038255	0.107995	11.273168	7.636950	0.497398	0.497398	0.002602	0.002602	
806000	-99.886459	1	0.051472	0.252995	0.091196	0.186097	0.012091	0.931835	0.000718	0.055355	
807000	-99.833213	1	0.020146	0.244647	0.309122	0.199423	0.228314	0.723843	0.011472	0.036371	
808000	-103.647682	1	0.048692	0.144314	9.790181	6.582450	0.493761	0.493761	0.006239	0.006239	
809000	-102.430907	1	0.028867	0.092469	25.731241	15.270717	0.498411	0.498411	0.001589	0.001589	
810000	-104.027137	1	0.020999	0.261894	27.697259	19.382474	0.471598	0.471598	0.028402	0.028402	
811000	-103.009774	1	0.030925	0.203718	5.135153	3.116880	0.484683	0.484683	0.015317	0.015317	
812000	-98.656919	1	0.034953	0.187813	0.275831	0.214868	0.182328	0.792755	0.004659	0.020258	
813000	-103.315362	1	0.030316	0.023385	0.659488	0.330195	0.442787	0.557167	0.000021	0.000026	
814000	-104.491422	1	0.088698	0.059933	0.175848	0.138585	0.080607	0.918367	0.000083	0.000944	
815000	-103.610835	1	0.099152	0.318879	0.094474	0.143767	0.012743	0.880823	0.001518	0.104917	
816000	-107.293185	1	0.033533	0.550923	12.556315	6.603789	0.362243	0.362243	0.137757	0.137757	
817000	-103.320448	1	0.033492	0.042253	16.393213	9.387598	0.499854	0.499854	0.000146	0.000146	
818000	-104.870527	1	0.021047	0.245323	10.965065	5.112803	0.475859	0.475859	0.024141	0.024141	
819000	-104.974976	1	0.017493	0.250280	4.460853	3.666083	0.474829	0.474829	0.025171	0.025171	
820000	-103.330735	1	0.039396	0.196461	22.532027	15.754724	0.485774	0.485774	0.014226	0.014226	
821000	-98.948275	1	0.021972	0.170183	0.128948	0.224527	0.030272	0.951370	0.000566	0.017791	
822000	-103.788271	1	0.013080	0.034336	10.497305	6.772349	0.499928	0.499928	0.000072	0.000072	
823000	-102.611774	1	0.018349	0.083193	9.977329	5.841535	0.498883	0.498883	0.001117	0.001117	
824000	-103.243125	1	0.043051	0.151016	2.934204	1.729123	0.493021	0.493022	0.006978	0.006978	
825000	-98.609250	1	0.042854	0.188166	0.234637	0.173866	0.142534	0.831880	0.003743	0.021843	
826000	-102.765733	1	0.020176	0.158270	27.821630	17.501668	0.492543	0.492543	0.007457	0.007457	
827000	-104.729629	1	0.020064	0.097540	16.496826	15.764876	0.498184	0.498184	0.001816	0.001816	
828000	-103.706078	1	0.044972	0.130051	22.825456	17.236774	0.495421	0.495421	0.004579	0.004579	
829000	-104.642647	1	0.055107	0.258744	14.936252	10.235522	0.470128	0.470128	0.029872	0.029872	
830000	-103.323967	1	0.012627	0.065618	31.922302	19.291846	0.499468	0.499468	0.000532	0.000532	
831000	-107.029332	1	0.047927	0.501724	1.593108	0.809757	0.382207	0.383237	0.117120	0.117436	
832000	-105.762062	1	0.005683	0.404887	4.357270	2.800914	0.409919	0.409919	0.090081	0.090081	
833000	-104.589190	1	0.028729	0.343511	5.011337	3.059744	0.445616	0.445616	0.054384	0.054384	
834000	-98.542524	1	0.024167	0.143353	0.285184	0.171400	0.225737	0.762871	0.002601	0.008791	
835000	-100.297745	1	0.034643	0.381579	0.233929	0.205563	0.114467	0.747968	0.018258	0.119307	
836000	-105.557419	1	0.010860	0.310108	9.219675	6.322950	0.457568	0.457568	0.042432	0.042432	
837000	-106.414885	1	0.017396	0.500719	14.464046	10.345732	0.375690	0.375690	0.124310	0.124310	
838000	-102.553956	1	0.029172	0.066588	8.791078	5.382845	0.499414	0.499414	0.000586	0.000586	
839000	-108.466076	1	0.018943	0.494125	4.181226	4.001337	0.380101	0.380101	0.119899	0.119899	
840000	-106.251090	1	0.023781	0.691798	0.106479	0.239646	0.012083	0.604135	0.007525	0.376257	
841000	-106.172213	1	0.064712	0.258489	10.953954	8.971141	0.469516	0.469516	0.030484	0.030484	
842000	-106.433292	1	0.008562	0.234950	9.542803	4.741849	0.478985	0.478985	0.021015	0.021015	
843000	-103.365655	1	0.040289	0.183077	8.829490	4.916384	0.488203	0.488203	0.011797	0.011797	
844000	-103.804810	1	0.014350	0.194894	5.316509	3.254226	0.486978	0.486978	0.013022	0.013022	
845000	-102.342977	1	0.026913	0.094608	6.142391	3.991615	0.498308	0.498308	0.001692	0.001692	
846000	-102.409664	1	0.021634	0.076344	3.951205	2.463757	0.499131	0.499131	0.000869	0.000869	
847000	-105.810769	1	0.064193	0.209765	7.880057	3.929992	0.481958	0.481958	0.018042	0.018042	
848000	-103.358310	1	0.016564	0.069314	8.563322	4.347950	0.499363	0.499363	0.000637	0.000637	
849000	-98.095330	1	0.031211	0.094746	0.167305	0.121118	0.080175	0.916379	0.000277	0.003168	
850000	-106.962996	1	0.016202	0.561610	8.153373	5.368618	0.345879	0.345879	0.154121	0.154121	
851000	-107.026038	1	0.050594	0.467341	10.065893	4.910660	0.396081	0.396081	0.103919	0.103919	
852000	-104.268702	1	0.016536	0.110851	8.384033	7.435310	0.497369	0.497369	0.002631	0.002631	
853000	-104.579069	1	0.010068	0.129986	13.177658	6.827750	0.495881	0.495881	0.004119	0.004119	
854000	-104.238757	1	0.048550	0.174774	5.354269	4.171873	0.489363	0.489363	0.010637	0.010637	
855000	-104.903382	1	0.035984	0.017565	3.106756	1.674573	0.499990	0.499991	0.000010	0.000010	
856000	-103.149539	1	0.018966	0.056938	7.891614	6.020906	0.499650	0.499650	0.000350	0.000350	
857000	-105.312899	1	0.034106	0.151241	7.816707	7.683904	0.493172	0.493172	0.006828	0.006828	
858000	-98.014689	1	0.028590	0.116202	0.225935	0.227606	0.118477	0.875249	0.000748	0.005526	
859000	-98.329321	1	0.028381	0.206655	0.118826	0.124862	0.026743	0.941655	0.000873	0.030730	
860000	-103.736318	1	0.018599	0.054165	34.715894	16.616588	0.499700	0.499700	0.000300	0.000300	
861000	-102.983886	1	0.015997	0.054729	16.891072	11.348434	0.499693	0.499693	0.000307	0.000307	
862000	-105.043809	1	0.026587	0.311874	26.319633	21.241814	0.456431	0.456431	0.043569	0.043569	
863000	-106.149795	1	0.042785	0.456050	15.432622	11.284399	0.401285	0.401285	0.098715	0.098715	
864000	-102.320944	1	0.025791	0.528419	0.074071	0.177719	0.005533	0.731903	0.001970	0.260593	
865000	-103.321529	1	0.029423	0.139984	5.757787	4.674583	0.494596	0.494596	0.005404	0.005404	
866000	-97.789236	1	0.030389	0.167279	0.212766	0.195118	0.105852	0.876228	0.001931	0.015989	
867000	-102.954631	1	0.037585	0.074121	6.134146	4.060374	0.499165	0.499165	0.000835	0.000835	
868000	-97.576856	1	0.019225	0.134406	0.133836	0.179661	0.033390	0.957282	0.000314	0.009014	
869000	-101.224806	1	0.067301	0.257313	0.125188	0.210493	0.026741	0.912590	0.001727	0.058942	
870000	-104.513390	1	0.029458	0.243674	5.804946	4.901551	0.475777	0.475777	0.024223	0.024223	
871000	-103.997813	1	0.035040	0.288507	11.781346	6.908283	0.462993	0.462993	0.037007	0.037007	
872000	-102.668488	1	0.038583	0.117868	0.938210	0.661574	0.486483	0.506773	0.003303	0.003441	
873000	-102.735670	1	0.026206	0.156750	7.070533	5.004279	0.492617	0.492617	0.007383	0.007383	
874000	-103.259135	1	0.032568	0.158642	4.076570	2.082758	0.492223	0.492223	0.007777	0.007777	
875000	-106.230961	1	0.059877	0.382031	24.545906	12.760513	0.428121	0.428121	0.071879	0.071879	
876000	-103.568216	1	0.016068	0.196781	11.132192	7.222456	0.486574	0.486574	0.013426	0.013426	
877000	-103.985392	1	0.028880	0.029819	19.913804	10.170818	0.499951	0.499951	0.000049	0.000049	
878000	-105.684025	1	0.045890	0.015356	4.137082	2.469387	0.499993	0.499993	0.000007	0.000007	
879000	-107.921755	1	0.046278	0.034433	22.945797	8.630322	0.499920	0.499920	0.000080	0.000080	
880000	-102.640405	1	0.024842	0.118257	0.730761	0.337521	0.454441	0.539028	0.002987	0.003544	
881000	-101.003723	1	0.034523	0.163197	0.403788	0.183447	0.356867	0.626206	0.006145	0.010783	
882000	-103.026550	1	0.024456	0.164209	24.507745	18.342473	0.491631	0.491631	0.008369	0.008369	
883000	-103.244595	1	0.037648	0.089145	3.106032	1.640515	0.498537	0.498538	0.001463	0.001463	
884000	-106.544527	1	0.053449	0.483735	1.799613	1.018465	0.389169	0.389466	0.110640	0.110725	
885000	-103.760800	1	0.015063	0.080732	6.728230	3.262683	0.498991	0.498991	0.001009	0.001009	
886000	-98.261595	1	0.024632	0.068003	0.096569	0.198394	0.014853	0.983915	0.000018	0.001213	
887000	-106.747842	1	0.044475	0.484003	6.496078	3.342773	0.389958	0.389958	0.110042	0.110042	
888000	-98.677528	1	0.049615	0.200788	0.169800	0.156652	0.064290	0.904735	0.002055	0.028920	
889000	-98.106319	1	0.016139	0.165567	0.125941	0.171964	0.028545	0.954726	0.000486	0.016243	
890000	-97.772586	1	0.026614	0.080010	0.081656	0.152184	0.009680	0.988283	0.000020	0.002017	
891000	-102.704080	1	0.025007	0.168283	12.201523	8.101859	0.491027	0.491027	0.008973	0.008973	
892000	-104.786797	1	0.043004	0.214741	5.833917	5.021104	0.481852	0.481852	0.018148	0.018148	
893000	-106.725528	1	0.049600	0.522993	9.609527	6.235714	0.374341	0.374341	0.125659	0.125659	
894000	-106.532114	1	0.062272	0.101276	13.509381	6.121733	0.497682	0.497682	0.002318	0.002318	
895000	-103.693118	1	0.042951	0.185305	10.102233	7.551768	0.487721	0.487721	0.012279	0.012279	
896000	-103.024506	1	0.024636	0.055027	15.035182	7.917069	0.499679	0.499679	0.000321	0.000321	
897000	-102.736075	1	0.028739	0.089289	19.620888	14.602513	0.498570	0.498570	0.001430	0.001430	
898000	-105.046834	1	0.075074	0.734053	0.079203	0.169253	0.005503	0.611855	0.003411	0.379231	
899000	-98.746202	1	0.013090	0.047975	0.129536	0.197256	0.030867	0.968727	0.000013	0.000393	
900000	-106.750159	1	0.031336	0.396748	25.398039	22.699072	0.425654	0.425654	0.074346	0.074346	
901000	-102.441832	1	0.029070	0.118166	3.232906	2.172562	0.496700	0.496700	0.003300	0.003300	
902000	-102.697482	1	0.030414	0.168110	2.003934	1.214064	0.490860	0.490971	0.009084	0.009086	
903000	-105.614227	1	0.058677	0.049924	18.242764	12.847551	0.499735	0.499735	0.000265	0.000265	
904000	-106.165985	1	0.017201	0.389402	17.369282	14.034103	0.427830	0.427830	0.072170	0.072170	
905000	-98.841632	1	0.019381	0.144553	0.268352	0.153151	0.221125	0.767370	0.002574	0.008931	
906000	-104.529798	1	0.026822	0.040951	3.452306	3.083147	0.499870	0.499870	0.000130	0.000130	
907000	-105.573121	1	0.056671	0.380454	10.061536	6.209346	0.429122	0.429122	0.070878	0.070878	
908000	-105.424663	1	0.059190	0.346766	22.242195	13.930975	0.441241	0.441241	0.058759	0.058759	
909000	-107.303181	1	0.084155	0.340079	8.606976	4.829132	0.440774	0.440774	0.059226	0.059226	
910000	-99.494696	1	0.045744	0.248206	0.078928	0.136739	0.008539	0.938695	0.000476	0.052290	
911000	-104.012533	1	0.046108	0.258318	17.144811	10.662864	0.470873	0.470873	0.029127	0.029127	
912000	-99.978680	1	0.010873	0.162809	0.135237	0.217067	0.033954	0.950321	0.000542	0.015183	
913000	-99.143996	1	0.030213	0.107315	0.297178	0.276928	0.204893	0.790124	0.001026	0.003957	
914000	-103.168162	1	0.033726	0.111492	3.582322	2.809600	0.497180	0.497180	0.002820	0.002820	
915000	-103.153801	1	0.018327	0.182692	7.692396	4.957204	0.488955	0.488955	0.011045	0.011045	
916000	-102.823657	1	0.032564	0.138411	8.165983	5.935851	0.494720	0.494720	0.005280	0.005280	
917000	-99.636843	1	0.023888	0.080780	0.041344	0.203148	0.001607	0.996314	0.000003	0.002076	
918000	-103.501390	1	0.047463	0.135255	9.144270	5.956032	0.494835	0.494835	0.005165	0.005165	
919000	-103.494190	1	0.013941	0.140061	2.522047	1.814496	0.494826	0.494830	0.005172	0.005172	
920000	-106.729754	1	0.077967	0.142061	15.224689	9.094170	0.493494	0.493494	0.006506	0.006506	
921000	-104.234831	1	0.022908	0.035191	11.390583	5.323776	0.499920	0.499920	0.000080	0.000080	
922000	-108.454789	1	0.069504	0.602633	9.093959	6.896255	0.344482	0.344482	0.155518	0.155518	
923000	-104.512255	1	0.037657	0.213970	34.650549	29.751619	0.482267	0.482267	0.017733	0.017733	
924000	-102.594925	1	0.019243	0.128019	25.163920	16.086918	0.495950	0.495950	0.004050	0.004050	
925000	-97.776450	1	0.033640	0.105776	0.216709	0.158083	0.128325	0.866850	0.000622	0.004202	
926000	-104.800946	1	0.027509	0.361294	7.926089	4.933942	0.439342	0.439342	0.060658	0.060658	
927000	-103.176194	1	0.027372	0.038858	11.546018	8.183609	0.499890	0.499890	0.000110	0.000110	
928000	-97.801652	1	0.026681	0.130901	0.205722	0.216063	0.095564	0.895602	0.000852	0.007983	
929000	-102.726694	1	0.025118	0.153664	6.598584	4.677138	0.493041	0.493041	0.006959	0.006959	
930000	-106.309049	1	0.050482	0.326353	12.672333	11.194542	0.449357	0.449357	0.050643	0.050643	
931000	-103.510326	1	0.044157	0.156973	25.042176	13.839653	0.492195	0.492195	0.007805	0.007805	
932000	-106.543093	1	0.035617	0.059026	27.467938	10.186930	0.499587	0.499587	0.000413	0.000413	
933000	-103.429642	1	0.030560	0.239346	34.590121	20.176970	0.476782	0.476782	0.023218	0.023218	
934000	-103.028246	1	0.007162	0.355517	0.428076	0.279512	0.296896	0.579505	0.041871	0.081728	
935000	-106.532777	1	0.061332	0.380492	12.222528	6.086857	0.428518	0.428518	0.071482	0.071482	
936000	-107.242849	1	0.107110	0.888568	0.192410	0.122249	0.069802	0.492820	0.054263	0.383115	
937000	-102.899452	1	0.015110	0.106257	18.021338	11.854761	0.497690	0.497690	0.002310	0.002310	
938000	-104.141844	1	0.011790	0.178427	8.588575	5.726919	0.489832	0.489832	0.010168	0.010168	
939000	-97.483464	1	0.020465	0.129626	0.198124	0.167774	0.096168	0.895403	0.000818	0.007612	
940000	-97.841982	1	0.025719	0.091929	0.223217	0.147590	0.148790	0.848118	0.000462	0.002631	
941000	-104.530187	1	0.109683	0.566550	0.221758	0.191687	0.084395	0.617370	0.035866	0.262368	
942000	-98.829750	1	0.030771	0.221262	0.222690	0.229390	0.110799	0.851191	0.004378	0.033633	
943000	-98.514372	1	0.033873	0.095604	0.279185	0.236110	0.185683	0.810748	0.000665	0.002904	
944000	-99.492415	1	0.032286	0.262150	0.290341	0.190677	0.206442	0.735104	0.012817	0.045638	
945000	-103.519955	1	0.034408	0.251818	7.970151	5.082033	0.473392	0.473392	0.026608	0.026608	
946000	-102.604342	1	0.021966	0.117449	5.372716	3.003709	0.496828	0.496828	0.003172	0.003172	
947000	-106.559051	1	0.026496	0.183933	9.550277	3.488566	0.488495	0.488495	0.011505	0.011505	
948000	-98.024217	1	0.035971	0.096820	0.222138	0.155751	0.138999	0.857269	0.000521	0.003211	
949000	-103.968867	1	0.016347	0.231605	18.811233	12.282944	0.479382	0.479382	0.020618	0.020618	
950000	-98.631563	1	0.022198	0.095220	0.141555	0.232377	0.038731	0.957868	0.000132	0.003268	
951000	-104.725915	1	0.049048	0.185077	4.147522	1.986561	0.487556	0.487556	0.012444	0.012444	
952000	-104.387880	1	0.046193	0.279583	11.055303	7.893085	0.464769	0.464769	0.035231	0.035231	
953000	-105.604000	1	0.068098	0.127857	21.534245	13.721566	0.495325	0.495325	0.004675	0.004675	
954000	-102.890337	1	0.026334	0.093117	32.140833	16.499672	0.498390	0.498390	0.001610	0.001610	
955000	-105.727379	1	0.051412	0.420774	29.890581	18.585109	0.414320	0.414320	0.085680	0.085680	
956000	-105.582461	1	0.054288	0.368506	28.501222	20.554589	0.433878	0.433878	0.066122	0.066122	
957000	-103.227766	1	0.013053	0.110183	10.786628	6.648446	0.497443	0.497443	0.002557	0.002557	
958000	-103.031539	1	0.016767	0.076945	19.242460	10.318563	0.499123	0.499123	0.000877	0.000877	
